No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
79,Cyrus Kouandjio\KouaCy00,24,t,3,1,322,6-7,Alabama,7/21/1993,3,1,Buffalo Bills / 2nd / 44th pick / 2014,$324706
42,Casey Kreiter\KreiCa00,27,,16,0,250,6-1,Iowa,8/13/1990,1,1,,$540000
83,Matt LaCosse\LaCoMa00,25,,2,0,255,6-6,Illinois,9/21/1992,2,0,,$82059
27,Brendan Langley\LangBr00,23,,11,0,199,6-0,Lamar,10/16/1994,Rook,1,Denver Broncos / 3rd / 101st pick / 2017,$465000
14,Cody Latimer\LatiCo00,25,wr,11,1,215,6-2,Indiana,10/10/1992,3,2,Denver Broncos / 2nd / 56th pick / 2014,$925725
65,Ronald Leary\LearRo00,28,RG,11,11,320,6-3,Memphis,4/29/1989,5,4,,$2500000
12,Paxton Lynch\LyncPa00,23,qb,2,2,244,6-7,Memphis,2/12/1994,1,1,Denver Broncos / 1st / 26th pick / 2016,$880741
54,Brandon Marshall\MarsBr01,28,LB,16,16,250,6-1,Nevada,9/10/1989,5,8,Jacksonville Jaguars / 5th / 142nd pick / 2012,$2500000
60,Connor McGovern\McGoCo00,24,rg,15,5,306,6-4,Missouri,4/27/1993,Rook,3,Denver Broncos / 5th / 144th pick / 2016,$540000
84,Isaiah McKenzie\McKeIs00,22,,11,0,173,5-8,Georgia,4/9/1995,Rook,0,Denver Broncos / 5th / 172nd pick / 2017,$465000
8,Brandon McManus\McMaBr01,26,K,16,0,201,6-3,Temple,7/25/1991,3,2,,$2746000
58,Von Miller\MillVo00,28,LB,16,16,250,6-3,Texas AM,3/26/1989,6,12,Denver Broncos / 1st / 2nd pick / 2011,$16500000
53,Deiontrez Mount\MounDe00,24,,7,0,253,6-5,Louisville,2/26/1993,2,1,Tennessee Titans / 6th / 177th pick / 2015,$253232
52,Corey Nelson\NelsCo00,25,,5,0,226,6-1,Oklahoma,4/22/1992,3,0,Denver Broncos / 7th / 242nd pick / 2014,$690000
17,Brock Osweiler\OsweBr00,27,qb,6,4,240,6-7,Arizona St.,11/22/1990,5,2,Denver Broncos / 2nd / 57th pick / 2012,$775000
61,Matt Paradis\ParaMa00,28,C,16,16,300,6-3,Boise St.,10/12/1989,3,6,Denver Broncos / 6th / 207th pick / 2014,$615000
34,Will Parks\ParkWi01,23,ss,16,5,194,6-1,Arizona,7/29/1994,1,3,Denver Broncos / 6th / 219th pick / 2016,$540000
94,Domata Peko\PekoDo20,33,NT,14,14,325,6-3,Michigan St.,11/27/1984,11,6,Cincinnati Bengals / 4th / 123rd pick / 2006,$2800000
90,Kyle Peko\PekoKy00,24,,6,0,305,6-1,Oregon St.,7/23/1993,1,1,,$508235
56,Shane Ray\RayxSh00,24,lb,8,7,245,6-3,Missouri,5/18/1993,2,3,Denver Broncos / 1st / 23rd pick / 2015,$1263991
38,Marcus Rios\RiosMa00,23,,5,0,185,5-11,UCLA,10/25/1994,Rook,0,,$136765
29,Bradley Roby\RobyBr00,25,cb,16,4,194,5-11,Ohio St.,5/1/1992,3,3,Denver Broncos / 1st / 31st pick / 2014,$1018072
78,Ahtyba Rubin\RubiAh99,31,,2,0,315,6-2,Iowa St.,7/25/1986,9,0,Cleveland Browns / 6th / 190th pick / 2008,$847059
10,Emmanuel Sanders\SandEm00,30,WR,12,11,180,5-11,SMU,3/17/1987,7,4,Pittsburgh Steelers / 3rd / 82nd pick / 2010,$6750000
15,Hunter Sharp\SharHu01,23,,1,0,199,6-0,Utah St.,4/25/1994,Rook,0,,$300883
13,Trevor Siemian\SiemTr00,26,QB,11,10,220,6-3,Northwestern,12/26/1991,2,4,Denver Broncos / 7th / 250th pick / 2015,$615000
31,Justin Simmons\SimmJu00,24,SS,13,13,202,6-2,Boston Col.,11/19/1993,1,5,Denver Broncos / 3rd / 98th pick / 2016,$540000
45,Kevin Snyder\SnydKe00,25,,2,0,245,6-2,,7/25/1992,Rook,0,,$273530
71,Donald Stephenson\StepDo00,29,t,7,4,312,6-5,Oklahoma,9/30/1988,5,2,Kansas City Chiefs / 3rd / 74th pick / 2012,$2500000
26,Darian Stewart\StewDa00,29,FS,16,15,214,5-11,South Carolina,8/4/1988,7,6,,$6000000
21,Aqib Talib\TaliAq99,31,LCB,15,15,205,6-1,Kansas,2/13/1986,9,9,Tampa Bay Buccaneers / 1st / 20th pick / 2008,$11000000
87,Jordan Taylor\TaylJo01,25,wr,10,2,210,6-5,Rice,2/18/1992,1,1,,$540000
88,Demaryius Thomas\ThomDe03,30,WR,16,16,229,6-3,Georgia Tech,12/25/1987,7,7,Denver Broncos / 1st / 22nd pick / 2010,$8500000
35,Dymonte Thomas\ThomDy01,24,,3,0,199,6-2,Michigan,11/30/1993,Rook,0,,$82059
86,Austin Traylor\TrayAu00,24,te,7,3,255,6-3,,9/3/1993,Rook,1,,$191471
77,Billy Turner\TurnBi00,26,,1,0,310,6-5,North Dakota St.,10/17/1991,3,0,Miami Dolphins / 3rd / 67th pick / 2014,$794000
57,DeMarcus Walker\WalkDe03,23,,10,0,280,6-4,Florida St.,9/30/1994,Rook,1,Denver Broncos / 2nd / 51st pick / 2017,$465000
75,Menelik Watson\WatsMe00,29,t,7,7,315,6-5,Florida St.,12/22/1988,4,3,Oakland Raiders / 2nd / 42nd pick / 2013,$1500000
68,Elijah Wilkinson\WilkEl00,22,,9,0,329,6-4,Massachusetts,2/10/1995,Rook,1,,$300883
95,Derek Wolfe\WolfDe00,27,DE,11,11,285,6-5,Cincinnati,2/24/1990,5,5,Denver Broncos / 2nd / 36th pick / 2012,$5500000
