No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
9,David Fales\FaleDa00,27,,2,0,213,6-2,San Jose St.,10/4/1990,3,1,Chicago Bears / 6th / 183rd pick / 2014,$405880
80,Anthony Fasano\FasaAn00,33,te,16,6,255,6-4,Notre Dame,4/20/1984,11,1,Dallas Cowboys / 2nd / 53rd pick / 2006,$1500000
78,Terrence Fede\FedeTe00,26,,16,0,267,6-4,Marist,11/19/1991,3,3,Miami Dolphins / 7th / 234th pick / 2014,$690000
56,Davon Godchaux\GodcDa00,23,dt,15,5,315,6-3,LSU,11/11/1994,Rook,3,Miami Dolphins / 5th / 178th pick / 2017,$465000
19,Jakeem Grant\GranJa00,25,,16,0,169,5-7,Texas Tech,9/30/1992,1,2,Miami Dolphins / 6th / 186th pick / 2016,$540000
48,MarQueis Gray\GrayMa00,28,,16,0,263,6-4,Minnesota,11/7/1989,4,0,,$775000
16,Matt Haack\HaacMa00,23,P,16,0,202,6-0,Arizona St.,6/25/1994,Rook,2,,$465000
90,Charles Harris\HarrCh03,22,de,16,2,250,6-3,Missouri,3/6/1995,Rook,4,Miami Dolphins / 1st / 22nd pick / 2017,$465000
95,William Hayes\HayeWi99,32,,10,0,265,6-3,Winston-Salem St.,5/2/1985,9,1,Tennessee Titans / 4th / 103rd pick / 2008,$2750000
46,Neville Hewitt\HewiNe00,24,,6,0,234,6-2,Marshall,4/6/1993,2,0,,$217059
25,Xavien Howard\HowaXa00,24,CB,16,16,192,6-1,Baylor,7/4/1993,1,6,Miami Dolphins / 2nd / 38th pick / 2016,$728547
45,Mike Hull\HullMi01,26,lb,16,3,235,6-0,Penn St.,5/25/1991,2,2,,$615000
70,JaWuan James\JameJa01,25,T,8,8,312,6-6,Tennessee,6/3/1992,3,3,Miami Dolphins / 1st / 19th pick / 2014,$1569327
20,Reshad Jones\JoneRe99,29,S,16,16,215,6-1,Georgia,2/25/1988,7,9,Miami Dolphins / 5th / 163rd pick / 2010,$950000
14,Jarvis Landry\LandJa00,25,WR,16,16,206,5-11,LSU,11/28/1992,3,7,Miami Dolphins / 2nd / 63rd pick / 2014,$893852
62,Ted Larsen\LarsTe20,30,LG,8,8,323,6-3,North Carolina St.,6/13/1987,7,3,New England Patriots / 6th / 205th pick / 2010,$975000
21,Jordan Lucas\LucaJo00,24,,11,0,190,6-0,Penn St.,8/2/1993,1,1,Miami Dolphins / 6th / 204th pick / 2016,$421941
75,Cameron Malveaux\MalvCa00,23,,4,0,265,6-5,Houston,9/22/1994,Rook,0,,$136765
53,Justin March-Lillard\MarcJu00,24,,2,0,222,6-0,Akron,7/5/1993,1,0,,$540000
58,Rey Maualuga\MauaRe99,30,lb,6,4,254,6-1,USC,1/20/1987,8,2,Cincinnati Bengals / 2nd / 38th pick / 2009,$900000
41,Byron Maxwell\MaxwBy00,29,cb,2,2,207,6-1,Clemson,2/23/1988,6,1,Seattle Seahawks / 6th / 173rd pick / 2011,$8500000
28,Bobby McCain\McCaBo01,24,cb,16,7,192,5-11,Memphis,8/18/1993,2,3,Miami Dolphins / 5th / 145th pick / 2015,$615000
22,T.J. McDonald\McDoTJ00,26,S,8,8,223,6-2,USC,1/26/1991,4,3,St. Louis Rams / 3rd / 71st pick / 2013,$944445
33,Torry McTyer\McTyTo00,22,,7,0,188,5-11,UNLV,4/10/1995,Rook,0,,$465000
8,Matt Moore\MoorMa01,33,qb,4,2,192,6-3,Oregon St.,8/9/1984,10,2,,$1750000
11,DeVante Parker\ParkDe01,24,WR,13,12,216,6-3,Louisville,1/20/1993,2,5,Miami Dolphins / 1st / 14th pick / 2015,$1423776
1,Cody Parkey\ParkCo03,25,K,16,0,190,6-0,Auburn,2/19/1992,3,4,,$690000
34,Senorise Perry\PerrSe00,26,,16,0,210,6-0,Louisville,9/19/1991,3,0,,$540000
97,Jordan Phillips\PhilJo01,25,DT,13,11,341,6-6,Oklahoma,9/21/1992,2,5,Miami Dolphins / 2nd / 52nd pick / 2015,$831628
51,Mike Pouncey\PounMi00,28,C,16,16,299,6-5,Florida,7/24/1989,6,6,Miami Dolphins / 1st / 15th pick / 2011,$7950000
87,Rashawn Scott\ScotRa01,25,,1,0,203,6-0,Miami (FL),1/29/1992,1,0,,$540000
38,DeVeon Smith\SmitDe06,23,,5,0,221,5-11,Michigan,11/8/1994,Rook,0,,$136765
27,Maurice Smith\SmitMa04,22,,6,0,194,6-0,Georgia,6/14/1995,Rook,0,,$465000
65,Anthony Steen\SteeAn00,27,lg,6,6,314,6-3,Alabama,5/9/1990,3,2,,$615000
71,Zach Sterup\SterZa00,25,t,6,1,327,6-9,,5/14/1992,Rook,1,,$218824
10,Kenny Stills\StilKe00,25,WR,16,16,202,6-1,Oklahoma,4/22/1992,4,6,New Orleans Saints / 5th / 144th pick / 2013,$1975000
93,Ndamukong Suh\SuhxNd99,30,DT,16,16,305,6-4,Nebraska,1/6/1987,7,7,Detroit Lions / 1st / 2nd pick / 2010,$9985000
30,Cordrea Tankersley\TankCo00,24,CB,11,11,200,6-1,Clemson,11/19/1993,Rook,3,Miami Dolphins / 3rd / 97th pick / 2017,$465000
96,Vincent Taylor\TaylVi00,23,,13,0,306,6-3,Oklahoma St.,1/5/1994,Rook,1,Miami Dolphins / 6th / 194th pick / 2017,$465000
89,Julius Thomas\ThomJu00,29,TE,14,13,256,6-5,Portland St.,6/27/1988,6,3,Denver Broncos / 4th / 129th pick / 2011,$5500000
31,Michael Thomas\ThomMi02,27,s,13,2,195,5-11,Stanford,3/17/1990,4,1,,$1797000
94,Lawrence Timmons\TimmLa99,31,LB,14,14,234,6-1,Florida St.,5/14/1986,10,6,Pittsburgh Steelers / 1st / 15th pick / 2007,$1000000
67,Laremy Tunsil\TunsLa00,23,T,15,15,318,6-5,Mississippi,8/2/1994,1,6,Miami Dolphins / 1st / 13th pick / 2016,$1016257
42,Alterraun Verner\VernAl99,29,cb,15,2,181,5-10,UCLA,12/13/1988,7,1,Tennessee Titans / 4th / 104th pick / 2010,$900000
91,Cameron Wake\WakeCa00,35,DE,16,16,263,6-3,Penn St.,1/30/1982,8,7,,$6875000
26,Damien Williams\WillDa05,25,rb,11,4,224,5-11,Oklahoma,4/3/1992,3,2,,$1797000
98,Gabe Wright\WrigGa00,25,,1,0,309,6-3,Auburn,4/3/1992,2,0,Detroit Lions / 4th / 113th pick / 2015,
79,Sam Young\YounSa21,30,t,10,6,302,6-8,Notre Dame,6/24/1987,7,3,Dallas Cowboys / 6th / 179th pick / 2010,$900000
