No.,Player,Age,Pos,G,GS,Wt,Ht,College/Univ,BirthDate,Yrs,AV,Drafted (tm/rnd/yr),Salary
25,Brian Hill\HillBr02,22,,1,0,219,6-1,Wyoming,11/9/1995,Rook,0,Atlanta Falcons / 5th / 156th pick / 2017,$465000
81,Austin Hooper\HoopAu00,23,TE,16,8,254,6-4,Stanford,11/4/1994,1,5,Atlanta Falcons / 3rd / 81st pick / 2016,$540000
36,Kemal Ishmael\IshmKe00,26,lb,16,1,206,6-0,Central Florida,5/6/1991,4,2,Atlanta Falcons / 7th / 243rd pick / 2013,$1250000
97,Grady Jarrett\JarrGr00,24,DT,16,16,305,6-0,Clemson,4/28/1993,2,8,Atlanta Falcons / 5th / 137th pick / 2015,$615000
45,Deion Jones\JoneDe01,23,LB,16,16,227,6-1,LSU,11/4/1994,1,11,Atlanta Falcons / 2nd / 52nd pick / 2016,$656620
11,Julio Jones\JoneJu02,28,WR,16,16,220,6-3,Alabama,2/3/1989,6,14,Atlanta Falcons / 1st / 6th pick / 2011,$11500000
27,Damontae Kazee\KazeDa00,24,s,16,1,190,5-11,San Diego St.,6/5/1993,Rook,1,Atlanta Falcons / 5th / 149th pick / 2017,$465000
67,Andy Levitre\LeviAn20,31,LG,13,13,303,6-2,Oregon St.,5/15/1986,8,7,Buffalo Bills / 2nd / 51st pick / 2009,$5250000
51,Alex Mack\MackAl20,32,C,16,16,311,6-4,California,11/19/1985,8,14,Cleveland Browns / 1st / 21st pick / 2009,$5750000
25,Terrence Magee\MageTe00,24,,2,0,220,5-9,LSU,3/16/1993,2,0,,$253232
70,Jake Matthews\MattJa00,25,T,16,16,309,6-5,Texas AM,2/11/1992,3,9,Atlanta Falcons / 1st / 6th pick / 2014,$690000
98,Takkarist McKinley\McKiTa00,22,,16,0,265,6-2,UCLA,11/2/1995,Rook,2,Atlanta Falcons / 1st / 26th pick / 2017,$465000
22,Keanu Neal\NealKe01,22,S,16,16,216,6-1,Florida,7/26/1995,1,8,Atlanta Falcons / 1st / 17th pick / 2016,$938075
20,Sharrod Neasman\NeasSh00,26,,11,0,198,6-0,Florida Atlantic,10/14/1991,1,1,,$540000
30,Ayodeji Olatoye\OlatAy00,26,,2,0,194,6-1,North Carolina AT,7/20/1991,3,0,,$615000
68,Austin Pasztor\PaszAu00,27,,7,0,305,6-7,Virginia,11/26/1990,5,1,,$775000
92,Dontari Poe\PoexDo00,27,DT,16,16,346,6-3,Memphis,8/18/1990,5,7,Kansas City Chiefs / 1st / 11th pick / 2012,$7500000
34,Brian Poole\PoolBr01,25,cb,15,3,211,5-10,Florida,10/20/1992,1,2,,$540000
50,Brooks Reed\ReedBr00,30,DE,16,14,254,6-3,Arizona,2/28/1987,6,6,Houston Texans / 2nd / 42nd pick / 2011,$4100000
53,LaRoy Reynolds\ReynLa00,27,,9,0,240,6-1,Virginia,11/3/1990,4,1,,$850000
42,Duke Riley\RileDu00,23,lb,12,6,230,6-1,LSU,8/9/1994,Rook,3,Atlanta Falcons / 3rd / 75th pick / 2017,$465000
19,Andre Roberts\RobeAn00,29,,16,0,195,5-11,The Citadel,1/9/1988,7,0,Arizona Cardinals / 3rd / 88th pick / 2010,$1300000
79,Ahtyba Rubin\RubiAh99,31,,10,0,315,6-2,Iowa St.,7/25/1986,9,1,Cleveland Browns / 6th / 190th pick / 2008,$582353
2,Matt Ryan\RyanMa00,32,QB,16,16,217,6-4,Boston Col.,5/17/1985,9,15,Atlanta Falcons / 1st / 3rd pick / 2008,$15750000
74,Ty Sambrailo\SambTy00,25,t,15,2,315,6-5,Colorado St.,3/10/1992,2,2,Denver Broncos / 2nd / 59th pick / 2015,$784633
12,Mohamed Sanu\SanuMo00,28,WR,15,15,215,6-2,Rutgers,8/22/1989,5,7,Cincinnati Bengals / 3rd / 83rd pick / 2012,$6000000
85,Eric Saubert\SaubEr00,23,,14,0,253,6-5,Drake,5/1/1994,Rook,0,Atlanta Falcons / 5th / 174th pick / 2017,$465000
73,Ryan Schraeder\SchrRy00,29,T,14,14,300,6-7,Valdosta St.,5/4/1988,4,7,,$1000000
71,Wes Schweitzer\SchwWe00,24,RG,16,16,314,6-5,San Jose St.,9/11/1993,Rook,9,Atlanta Falcons / 6th / 195th pick / 2016,$540000
90,Derrick Shelby\ShelDe00,28,DE,16,14,280,6-2,Utah,3/4/1989,5,6,,$3000000
80,Levine Toilolo\ToilLe00,26,TE,15,12,268,6-8,Stanford,7/30/1991,4,1,Atlanta Falcons / 4th / 133rd pick / 2013,$1500000
52,Jordan Tripp\TripJo00,26,,3,0,234,6-3,Montana,4/3/1991,3,0,Miami Dolphins / 5th / 171st pick / 2014,$690000
21,Desmond Trufant\TrufDe00,27,CB,15,15,190,6-0,Washington,9/10/1990,4,7,Atlanta Falcons / 1st / 22nd pick / 2013,$1526000
93,Tani Tupou\TupoTa01,25,,1,0,284,6-1,Washington,12/13/1992,1,0,,$328236
91,Courtney Upshaw\UpshCo00,28,,13,0,272,6-2,Alabama,12/13/1989,5,1,Baltimore Ravens / 2nd / 35th pick / 2012,$775000
94,Joe Vellano\VellJo00,29,,4,0,285,6-2,Maryland,10/30/1988,4,0,,$542640
28,Terron Ward\WardTe00,25,,14,0,201,5-7,Oregon St.,2/15/1992,2,1,,$615000
56,Sean Weatherspoon\WeatSe99,30,,2,0,241,6-1,Missouri,12/29/1987,7,0,Atlanta Falcons / 1st / 19th pick / 2010,$455882
15,Nick Williams\WillNi02,27,,1,0,184,5-10,Connecticut,11/23/1990,4,0,,$690000
33,Blidi Wreh-Wilson\WrehBl00,28,cb,8,1,190,6-1,Connecticut,12/5/1989,4,1,Tennessee Titans / 3rd / 70th pick / 2013,$775000
